Open,High,Low,Close,Volume,TEN,HUNDREAD
59.18916765,59.88887726,57.63072205,57.63072205,8416325,59.53109131,56.97397434
57.75793701,61.2564888,57.63071672,61.2564888,6337923,59.91592789,56.99376087
61.06567414,61.41552899,58.71210034,59.2209816,7430575,60.11948013,57.00969353
58.80751373,58.99834623,57.75794919,58.26683044,6785402,59.78870697,57.02592232
58.07601618,58.17143043,56.61298415,56.89923096,5076343,59.38478317,57.0249844
57.75796044,57.82156858,56.39034282,56.93103027,3515501,58.98722076,57.03578846
57.50352237,58.9029421,57.43991017,58.21913528,3792691,58.76140518,57.04170265
56.80380583,57.40810138,55.34077408,55.84965134,6911863,58.2747879,57.00551704
55.97687305,58.61669393,55.91326492,57.90108109,6732684,58.16187935,56.9974614
56.86740731,58.20321858,56.0086712,58.01239014,8042171,58.0187542,56.9981348
57.34448239,57.59892302,55.27715534,55.7542305,9008780,57.83110504,56.95179203
55.34078941,55.91327902,55.11815073,55.72244644,2410402,57.27770081,56.91243771
53.75051359,53.75051359,51.46054802,53.43246078,14999222,56.69884872,56.84128872
53.43248668,53.4960989,50.88808333,51.52418518,13527604,56.0245842,56.77011703
52.25569545,53.4642868,51.71500792,53.4642868,9447158,55.68108978,56.7148521
53.27345954,53.40067991,52.35111491,52.57374954,4405961,55.24536171,56.64528145
52.54194343,52.92360453,51.39696417,51.90584564,5878311,54.61403275,56.57602047
52.51013363,53.87774732,52.22388682,53.24164963,5805823,54.35323257,56.51503464
53.65512301,53.90956376,51.90584794,52.92360687,5930506,53.85548515,56.47246983
52.79637019,53.36886373,52.47832138,52.89178848,4204920,53.34342499,56.43721111
53.14622887,54.89550759,53.01901259,53.68691635,6937804,53.13669357,56.42133961
52.98721676,53.33707176,52.22389454,52.57374954,6749524,52.82182388,56.3854414
52.09666174,55.72243531,51.39695191,55.34077835,8139344,53.01265564,56.38992023
56.99462222,59.9524912,56.86740192,59.66624451,24108626,53.82686157,56.45544323
59.53903713,59.53903713,57.88517691,58.39405823,9378854,54.31983871,56.51713898
58.07601085,58.8393329,56.80381149,57.24908066,7127862,54.78737183,56.58009171
57.63071892,57.69432703,56.10407542,56.99461746,5822977,55.29624901,56.62588715
56.48572772,57.18543719,55.40435744,55.91323853,6977238,55.5634079,56.63609058
55.91325263,56.74018258,55.62700593,56.13588715,4233580,55.88463593,56.67361618
56.549376,57.24908591,55.40439282,56.89923096,5601958,56.28538017,56.71909286
56.23130309,57.853361,56.00866856,57.12184525,5348721,56.62887306,56.75027725
56.99465696,57.21729161,56.10411431,56.23133469,3134339,56.99463158,56.76366165
56.48576104,58.45767439,56.35854069,58.13962555,6148283,57.2745163,56.81010654
57.50352645,59.28460733,57.1536715,59.03016663,5823500,57.21090851,56.85306782
59.03016087,59.28460156,58.17142459,58.96655273,4665683,57.26815796,56.89062759
59.34817428,60.55676469,58.93470744,59.18914795,6182592,57.46216469,56.93867275
58.93701328,60.94297066,58.8733299,60.56088257,6000588,57.8187912,56.99027027
60.62455888,61.54793527,60.4971962,60.4971962,6888328,58.27718697,57.03614815
60.49722476,61.2614012,60.0514572,61.00667572,5736369,58.76426582,57.07314339
61.00664432,62.05738334,60.72007728,61.45241165,6424950,59.21958389,57.11078384
61.13399303,63.01258698,60.78374677,62.78970337,5177072,59.78636971,57.15798534
62.18473856,62.47130556,61.51608765,62.15289688,4579493,60.37852592,57.19373581
61.67530842,62.63053072,60.87929458,62.34396362,6219516,60.79895973,57.20407791
61.00663434,62.56682381,60.87927169,62.40761948,4537966,61.13670502,57.1832896
62.34392423,62.85337472,61.19766064,61.35686493,4317365,61.37573624,57.17423073
61.675306,62.24844017,61.16585521,61.86635208,3382973,61.64345665,57.18805595
61.73897837,62.24842907,61.64345738,61.83449936,2896792,61.77081833,57.1825029
61.29319329,63.04442866,61.07030968,62.78970337,4446755,62.00006905,57.20873821
62.6623925,63.90417831,62.50319211,63.58577347,6263762,62.25797882,57.22450966
63.33101744,66.16483425,63.29917576,65.71906281,8659834,62.68464394,57.26574368
66.16483557,67.8523882,66.10115219,66.99269104,8929284,63.1049427,57.30033638
66.99268357,68.39367303,66.73795821,67.69317627,6317840,63.65897064,57.35337009
66.61057893,66.99266687,66.00560737,66.38769531,5155525,64.06334381,57.39144287
67.1837273,68.36183312,67.05636462,67.25537109,5721097,64.54811897,57.44327503
67.78868934,68.74390728,67.56580569,68.07525635,6042010,65.21995811,57.51728325
67.66132851,67.91605384,66.64243124,66.83347321,4301257,65.71667023,57.60746384
66.67428648,68.71208563,66.41956515,66.96085358,6770758,66.22930565,57.71480148
67.18370774,68.52101347,67.18370774,67.94788361,4835449,66.74512367,57.86059963
67.50212981,67.72501347,65.91009847,65.97377777,5223410,66.9839241,57.95171341
65.14593079,65.33697279,62.98076919,63.42653656,7968114,66.75467148,58.01926067
63.58572673,64.63646561,63.20363876,63.68124771,5231778,66.42352715,58.12239246
62.72601209,65.62350666,62.53496612,65.05037689,5725386,66.15924721,58.24429798
65.20959692,65.81456854,64.34989998,64.63646698,4629073,65.98412437,58.34935791
64.60462393,64.82751163,63.55388505,63.68124771,5733858,65.62671204,58.41436951
63.80860454,64.19069248,62.6941824,62.78970337,4113709,65.09815674,58.48063084
62.53499543,64.31807297,62.43947443,63.64941788,3494686,64.77975121,58.55485413
63.52207905,64.47729749,62.9171071,63.55392075,4836076,64.43905792,58.62367523
63.26736066,64.5409881,61.13403978,61.89821625,4500101,63.83409119,58.67339802
62.66234861,63.33100361,61.80265166,63.10811996,6202885,63.54752541,58.73839645
63.42655272,64.5091338,61.64347872,62.6623764,4488386,63.47110939,58.81545597
61.13402685,62.0892452,60.30616716,60.68825531,6503191,63.17181015,58.87531567
61.16582816,61.2931908,58.841463,60.11508942,6222549,62.6782814,58.92817326
59.7966999,60.56087187,58.58675654,58.71411514,5553319,62.08604622,58.95681789
58.84148076,59.57381516,56.16686856,57.37681198,10035952,61.45560265,58.97590611
57.37679557,60.94294551,57.37679557,60.0195694,9280321,61.17858925,59.05195461
60.56087876,60.81560414,56.03950944,56.32607651,12284433,60.44625511,59.0837532
56.23054259,58.52306638,55.3071623,58.26834106,12205669,59.91769714,59.13497444
57.98176516,58.36385308,56.83550548,57.6633606,5802162,59.49421158,59.18141808
58.07728679,59.15986713,57.44047363,59.09618378,6389386,59.09301796,59.2177
59.06437732,60.81560934,58.23651774,60.08327484,5123308,58.8351078,59.26957798
59.41464096,59.66936643,57.28131615,58.52310181,5872453,58.61859245,59.31507732
56.99472752,57.53601586,54.76588268,57.05840683,9179487,58.31292419,59.34402142
58.20466567,58.26834497,52.53703308,52.53703308,10151325,57.69521599,59.31343956
53.07831653,56.2623786,53.07831653,55.56188202,9510860,57.51372299,59.32264774
56.80367471,57.63152999,55.30716443,56.61263275,8065078,57.17302933,59.33091366
57.02657101,58.01363085,55.3071767,57.56786346,9291095,57.29720802,59.36463451
49.28930241,50.49925015,45.97788017,48.62065125,31147579,56.33243904,59.30665672
49.92610633,50.1808317,47.21965239,49.13009262,18793377,55.47911224,59.23341816
48.46141237,49.03454211,47.98380358,48.27037048,9800183,54.39653091,59.17002934
48.27037655,48.39773918,46.39177875,47.31515884,9768176,53.11971931,59.10376732
47.37885751,48.07935024,45.94603036,46.58284378,9232205,51.92569351,59.01586987
46.10522121,46.32810891,44.29030638,44.60871506,14705191,50.68072433,58.88787579
44.83158669,47.31515582,44.64054072,47.25147247,10601942,50.15216827,58.78853592
47.37887188,47.72911835,46.35997009,47.72911835,6727244,49.36889191,58.65008148
47.63358787,47.76095057,46.00971449,47.53806686,8455864,48.46143532,58.51607746
47.760945,50.49924065,47.760945,50.18083191,11404120,47.72273216,58.40881924
50.14899362,50.88133215,49.54402186,50.212677,7809645,47.88193474,58.3061731
50.43556477,52.12311752,50.18083937,51.9320755,7787575,48.16213303,58.21833561
52.21864527,52.28232459,50.62661345,51.00869751,6117531,48.43596573,58.13812092
50.88134522,52.1549684,50.65845741,51.10422897,4653131,48.81487274,58.05472679
51.51813998,52.72808347,51.29525629,52.12311172,5669948,49.36889954,57.99965069
52.85891739,52.9226777,50.62723733,51.0098114,7312377,50.00900917,57.89718391
49.352003,51.00982441,48.81002597,50.72289276,9464103,50.3561512,57.81220303
49.98961487,50.18090394,47.43912506,47.43912506,7121063,50.32715187,57.70392597
46.83338639,50.72288366,46.73774388,49.70269012,9084405,50.5436142,57.63196056
50.62722844,50.94604215,50.24465444,50.75475311,5387841,50.60100632,57.57019779
50.75475838,51.04168994,49.7983253,50.69099808,4351674,50.64883842,57.49491642
50.62724052,50.85040773,50.11714172,50.11714172,3911726,50.46734505,57.43759132
50.14902467,52.28506239,50.11714247,51.9981308,8072400,50.56628838,57.37856182
51.77497921,52.66764832,51.45616532,52.66764832,7768224,50.72263031,57.3251144
52.66762031,53.24148336,50.24465561,50.24465561,7511012,50.5347847,57.27001865
50.24465561,51.42425984,50.14901312,50.24465561,5791807,50.45826912,57.21524075
50.69100446,51.90248706,50.62724007,50.97793198,2612385,50.48377304,57.19069546
51.23301254,52.0300434,50.21281433,50.21281433,4044045,50.76114197,57.17758175
50.37218427,51.39238172,49.67080055,49.92584991,5019859,50.78345795,57.14219738
49.86210453,50.9779449,49.32012747,50.91418457,5778732,50.79940109,57.12560173
49.9896202,49.9896202,47.056556,47.69417953,11141364,50.49971924,57.08348507
48.17240717,50.6591375,48.14052497,48.77814865,7871255,50.36581993,57.03885006
48.96942927,50.59536429,48.84190455,50.18091202,5822873,50.18409805,57.01142311
51.23300747,53.43280659,50.81855505,52.73142242,8163193,50.19047546,57.00981945
51.90251162,51.93438976,48.36370059,49.35201645,10561357,50.10121155,56.96647045
48.49121845,48.93755708,47.5029068,47.5029068,8286412,49.82703667,56.91576202
49.98962926,50.49972818,48.84191075,49.47953033,6423068,49.6771965,56.85714954
49.22447187,50.11714482,47.82170416,48.4593277,6470138,49.50184784,56.74508038
48.5868555,49.03318997,47.18408363,47.88546753,8277312,49.2978096,56.63999447
48.39556154,49.28823445,46.25952786,46.54645538,7314260,48.86103668,56.53296822
46.92902398,47.7898146,46.83338148,47.15219116,6413444,48.80683784,56.43454395
45.90883948,46.25953143,44.53794984,44.79299927,14910207,48.40832291,56.32334156
45.07992895,46.16388702,45.07992895,46.16388702,8047715,48.00662041,56.22362156
46.00448504,48.17240123,45.81319593,45.97260284,8059744,47.33073845,56.11435528
43.80468603,44.8886441,43.26270495,43.86844635,13158052,46.78238144,55.98182129
43.61338622,44.8567509,40.83972935,41.60487747,13310873,46.19257851,55.83555672
43.10329413,45.59002389,43.10329413,45.39873886,9951644,45.78449936,55.70814785
45.39874887,45.68567648,42.9757789,43.26271057,6330706,45.26483765,55.55047329
43.23083749,44.95241975,42.62509588,43.19895935,8624375,44.79618683,55.39279736
42.59320891,44.98429262,41.89182083,43.48587799,10249336,44.49012909,55.23576466
44.34666053,44.34666053,42.9757709,43.35834503,7263110,44.11074448,55.06373928
43.10330363,44.63360046,42.91201857,43.26271057,8375531,43.95771561,54.89139442
42.72073849,48.45934412,42.72073849,48.26805496,13357315,44.1681324,54.76400822
48.33182077,50.88231178,47.27974053,47.53479004,16129843,44.32435112,54.624832
47.91733275,48.29990676,46.41891889,47.94921494,8413187,44.73242798,54.47642712
47.69419202,47.91735929,46.70587629,47.72607422,6343781,45.34454765,54.33215889
48.17241805,48.84192409,46.64212494,47.21598434,7894267,45.5262722,54.1808791
47.18408345,48.4274484,46.76963118,47.66230011,8008281,45.96623116,54.0334259
47.40728535,48.07679161,46.54649391,47.78985977,10078210,46.4253212,53.89775585
47.78983514,49.19260731,47.1203333,47.85359955,6744608,46.86209335,53.75762833
47.82169464,47.94921933,46.83337938,47.31159592,5932807,47.25741844,53.61239929
48.65062352,49.86210647,48.10864644,49.32012939,10174442,47.86316032,53.47770355
53.24151327,56.11081389,52.79517463,55.25002289,26406165,48.56135712,53.39434605
54.83556157,58.1193181,54.70803685,56.74842834,15441261,49.48272095,53.3046397
55.8557496,56.0789209,55.18624793,55.37753296,10060951,50.22555275,53.18848812
55.88762538,56.07891446,54.89931001,55.63257599,10278937,51.01620293,53.06788212
55.63258119,56.84406387,55.56882087,56.33396912,7071901,51.9280014,52.96734486
56.17456413,56.68466297,55.82387219,56.49337387,5211277,52.81110878,52.85972488
55.91950004,58.78879919,55.69633287,58.24682236,9513579,53.85680504,52.76144054
57.38605819,58.91635096,57.3707562,58.65110016,5360750,54.9365551,52.67961681
58.66127718,59.55394583,57.84511844,59.4825325,8621132,56.15364876,52.6048336
59.0439027,59.55400188,57.13103485,57.13103485,8696653,56.9347393,52.49666512
57.3350458,58.32463561,56.72292952,58.17670822,5837517,57.22740784,52.41869442
57.51358116,58.14610416,55.90677034,56.24853516,5678106,57.17741852,52.34691441
55.80475223,57.43706634,55.75374152,57.24322891,5348930,57.36398811,52.28253422
57.24832826,59.01326772,56.72292735,58.24811935,7872614,57.62554245,52.21451164
57.91106149,60.05591592,57.53826428,59.70354462,9421217,57.9625,52.16518242
59.70354505,60.3623253,58.23279028,58.26853561,8766317,58.14001617,52.1110553
58.23282845,58.72307901,56.68546737,57.19614792,6609465,58.03494873,52.05511974
56.45561906,59.09582987,56.32794903,58.67707443,7038848,58.03754616,52.00539631
58.29408837,59.9435825,57.74255212,58.08981705,7524087,57.89827461,51.95075527
58.08979796,59.32564255,57.45144772,58.77921295,7356413,58.06309242,51.91956524
59.64737447,60.58702313,59.43288617,59.63715744,8471240,58.20913734,51.88485561
58.4983379,59.11115165,58.18682251,58.7281456,7398358,58.45709839,51.84551331
58.49833826,59.03455081,56.57307468,56.94076538,7058722,58.42685204,51.80803841
55.94494254,56.94076644,54.79080566,54.90315628,9578117,58.09235573,51.75591908
54.38736367,56.63435132,52.79404153,55.61299515,12247614,57.68330078,51.72490788
54.89806849,54.89806849,51.19564001,53.11068726,15979324,57.16751595,51.68224663
54.02988765,54.02988765,52.0024906,53.77454758,8727929,56.82535591,51.61979641
53.57027506,54.57631589,52.3752865,52.39060593,10238143,56.19670906,51.5804417
52.57445283,52.87575526,50.60833755,51.01688004,12482127,55.48941536,51.50792709
50.71048226,54.33630879,49.79125943,54.15756989,15796692,55.02725105,51.47286919
53.11068494,54.97466732,51.54800509,52.24253082,15423793,54.28778839,51.40433266
52.50297217,53.92776884,52.41615799,53.57539749,7054119,53.77251358,51.33925388
54.259712,55.35767382,53.74903171,54.13204193,8493520,53.49164124,51.29534328
54.87254183,55.28108863,53.95842514,54.92361069,8147189,53.49368668,51.27399532
54.72954028,54.81635447,53.81031732,54.3720665,7106106,53.36959381,51.29234566
53.6213531,53.62645958,49.99552685,50.70537186,17455753,53.12906227,51.24378056
49.99553142,50.25087155,48.52477651,48.76479721,15161561,52.62808723,51.1653022
48.56562193,50.27129069,48.10600653,50.24575424,12685783,52.41360207,51.09208111
48.71882277,50.50619916,47.66682365,48.49412155,14901944,52.16132622,51.09081581
49.02525368,49.98022205,48.60138752,48.80055237,8807320,51.62562447,51.08752041
47.95281323,47.95281323,45.04193827,46.01222992,20950752,51.00259438,51.064939
46.47185105,47.39107406,45.55262804,47.28894043,10706333,50.37394867,51.06467682
46.77825324,46.99784804,44.99087634,45.09300995,10565751,49.47004547,51.04977848
45.16961222,46.77825432,44.81213846,45.49134064,11519598,48.52681847,51.05860474
45.51175435,46.47182871,44.76105361,45.50153732,13941297,47.63976555,51.04110538
47.74852512,48.50943874,46.10924487,47.75363159,12796346,47.34459152,51.04135052
48.6422327,48.85161046,47.87621233,48.71883392,8975935,47.33999519,51.05315819
48.00386301,51.0679392,47.98854359,50.81259918,12396355,47.39667969,51.05947586
49.99552704,50.2764036,48.13154914,48.21325684,12437463,47.36859322,51.03948166
48.23877723,49.57165275,48.13664365,48.53497314,11039170,47.34203529,51.00551064
49.28057236,49.82189547,48.5860509,49.11715698,9896520,47.652528,50.98659523
49.76571185,50.09765309,47.78938378,48.34091568,9191202,47.75772552,50.9589621
48.31028888,48.33582126,46.01222788,46.16032791,13943180,47.86445732,50.89933426
46.19097956,48.02942562,45.98670823,46.9825325,14137318,48.01357651,50.85906147
48.9231084,51.06796314,48.78522537,50.15384674,13081381,48.47880745,50.85337101
50.04658951,51.06794981,49.22950453,50.02105713,14041713,48.70555,50.87919033
50.30193446,50.42449803,47.90173997,49.02523804,9922984,48.73619041,50.87241581
49.53592383,51.01689589,49.31122662,50.58282089,10982372,48.71321259,50.87069649
51.83398645,52.05868367,48.92311112,49.75551987,12027326,48.86743889,50.86134171
49.22952953,49.79127472,48.59117902,49.12739182,9822045,48.92668076,50.85144421
49.12739157,51.01180015,48.61671116,49.40826416,9611171,48.95579147,50.82554554
49.53589993,51.00665832,49.53589993,50.9147377,10415336,49.21317368,50.80801643
52.59997933,56.17473584,52.24250571,54.38735962,20725758,50.03587685,50.84944347
57.19608956,59.18774084,56.40453715,58.45746613,27010230,51.18337021,50.93157158
58.39620737,59.44310428,58.0898025,58.64133453,13346019,52.03211899,51.0082056
58.22261549,58.24304141,57.03272835,57.19614792,8930225,52.74962807,51.07803894
57.91108548,58.60050486,57.3493362,57.53828812,9144132,53.60093307,51.15416332
57.19609624,58.65153122,57.19098976,58.65153122,7173991,54.40780411,51.23153679
58.70264503,59.59633587,58.05408148,58.08472443,7684021,55.24072456,51.33544224
59.64735121,59.69841595,58.49832117,59.34094238,7730568,56.26207962,51.44107018
59.44307806,60.28569517,58.58513337,58.79962158,7695631,57.20121536,51.52725727
59.16222176,60.59212462,58.67707803,60.52062988,8149177,58.16180458,51.60514935
60.41337082,60.74531204,58.08467582,58.93240356,10152685,58.61630898,51.70095322
58.52388529,58.77922543,57.3748587,58.06427383,6880588,58.57698975,51.80656689
57.19610969,59.1673317,56.78756715,59.1673317,9080744,58.62958946,51.9034449
59.34098095,59.87719369,58.72816697,59.18777847,6368676,58.82875252,52.01072941
59.94962081,60.20526984,59.05484919,60.17970657,7955667,59.09289436,52.1336718
59.41276529,60.42513622,58.9525978,59.81157684,8033489,59.20889893,52.26632301
60.58872888,60.79324724,58.9014473,58.9014473,8361619,59.29057121,52.38381557
58.16005249,58.3645708,56.73353291,57.16813278,8776149,59.07329025,52.50756691
56.85623627,57.86860235,56.75397509,57.5515976,5496521,58.94848785,52.62144402
58.0322151,58.36455778,57.5209174,58.0731163,6143576,58.7037365,52.74244915
57.52092148,59.20820236,57.36753379,59.20820236,8155348,58.73131638,52.89584671
59.20820514,59.86777794,58.82473182,58.83495712,7204534,58.8083847,53.06814751
58.83498789,60.16947623,58.7480687,60.04676437,7023785,58.89632797,53.21462776
60.3074955,61.3045237,60.10297721,60.86480713,8796232,59.06403084,53.39064873
61.2022679,61.2022679,59.94959072,60.33817673,6281544,59.07987785,53.5620409
60.23084367,60.81883574,59.87293741,60.02632523,6697120,59.10135269,53.72744537
60.07741589,61.15114212,60.07741589,61.15114212,8081814,59.32632217,53.90537334
61.11026477,61.30455787,60.21038053,60.23083115,5888039,59.63259201,54.07505455
60.00074938,60.12346123,58.84010346,58.93725204,6085628,59.77115746,54.18174652
58.28787475,58.33900127,57.26527917,57.59762192,10040240,59.72360802,54.28237484
57.59762505,58.21629672,57.08121458,57.16302109,7033409,59.51908989,54.3745129
57.52093125,58.08335967,57.21415175,57.72033691,5375289,59.40762787,54.47445553
57.9044037,58.67135042,57.69988539,58.10380936,3987561,59.21333237,54.58333378
58.10380794,60.12854445,58.06290265,59.806427,6437502,59.10749435,54.70477505
